
在位置 388501 发现不同:  文件1: 465.699 文件2: 454.379
在位置 388502 发现不同:  文件1: 163.453 文件2: 60.2531
在位置 388503 发现不同:  文件1: 178.033 文件2: 57.7558
在位置 388584 发现不同:  文件1: 526.627 文件2: 536.923
在位置 388585 发现不同:  文件1: 436.106 文件2: 458.662
在位置 388586 发现不同:  文件1: 39.8956 文件2: 62.9304
在位置 388587 发现不同:  文件1: 54.4013 文件2: 69.399
在位置 388668 发现不同:  文件1: 526.77 文件2: 546.512
在位置 388669 发现不同:  文件1: 466.951 文件2: 460.139
在位置 388670 发现不同:  文件1: 174.987 文件2: 62.4062
在位置 388671 发现不同:  文件1: 160.632 文件2: 74.4332
在位置 388752 发现不同:  文件1: 541.138 文件2: 555.992
在位置 388753 发现不同:  文件1: 467.158 文件2: 460.792
在位置 388754 发现不同:  文件1: 51.244 文件2: 62.3314
在位置 388755 发现不同:  文件1: 31.5481 文件2: 74.2484
在位置 388836 发现不同:  文件1: 561.349 文件2: 565.374
在位置 388837 发现不同:  文件1: 455.096 文件2: 464.535
在位置 388838 发现不同:  文件1: 156.841 文件2: 65.403
在位置 388839 发现不同:  文件1: 171.355 文件2: 69.1756
在位置 388920 发现不同:  文件1: 564.861 文件2: 569.217
在位置 388921 发现不同:  文件1: 447.074 文件2: 468.661
在位置 388922 发现不同:  文件1: 20.1719 文件2: 59.933
在位置 388923 发现不同:  文件1: 43.2326 文件2: 64.3595
在位置 389004 发现不同:  文件1: 563.159 文件2: 574.538
在位置 389005 发现不同:  文件1: 461.359 文件2: 464.513
在位置 389006 发现不同:  文件1: 148.998 文件2: 49.1185
在位置 389007 发现不同:  文件1: 144.098 文件2: 78.752
在位置 389088 发现不同:  文件1: 591.868 文件2: 582.668
在位置 389089 发现不同:  文件1: 456.192 文件2: 465.804
在位置 389090 发现不同:  文件1: 125.794 文件2: 28.054
在位置 389091 发现不同:  文件1: 30.1485 文件2: 42.5485
在位置 389172 发现不同:  文件1: 591.465 文件2: 585.052
在位置 389173 发现不同:  文件1: 477.112 文件2: 465.379
在位置 389174 发现不同:  文件1: 172.636 文件2: 78.447
在位置 389175 发现不同:  文件1: 79.6472 文件2: 51.1237
在位置 389256 发现不同:  文件1: 594.438 文件2: 585.148
在位置 389257 发现不同:  文件1: 456.997 文件2: 460.914
在位置 389258 发现不同:  文件1: 25.7444 文件2: 83.5948
在位置 389259 发现不同:  文件1: 116.95 文件2: 48.1245
在位置 389340 发现不同:  文件1: 608.106 文件2: 591.722
在位置 389341 发现不同:  文件1: 463.656 文件2: 459.877
在位置 389342 发现不同:  文件1: 78.5254 文件2: 75.886
在位置 389343 发现不同:  文件1: 172.955 文件2: 52.6757
在位置 389424 发现不同:  文件1: 618.448 文件2: 605.428
在位置 389425 发现不同:  文件1: 462.042 文件2: 456.754
在位置 389426 发现不同:  文件1: 133.945 文件2: 62.2126
在位置 389427 发现不同:  文件1: 28.0086 文件2: 60.0821
在位置 389508 发现不同:  文件1: 628.482 文件2: 618.049
在位置 389509 发现不同:  文件1: 501.003 文件2: 451.423
在位置 389510 发现不同:  文件1: 172.256 文件2: 43.1292
在位置 389511 发现不同:  文件1: 109.414 文件2: 66.8929
在位置 389592 发现不同:  文件1: 630.927 文件2: 622.798
在位置 389593 发现不同:  文件1: 449.319 文件2: 455.864
在位置 389594 发现不同:  文件1: 29.0222 文件2: 34.13
在位置 389595 发现不同:  文件1: 108.777 文件2: 77.6756
在位置 389676 发现不同:  文件1: 646.508 文件2: 636.026
在位置 389677 发现不同:  文件1: 453.455 文件2: 455.996
在位置 389678 发现不同:  文件1: 176.24 文件2: 7.64191
在位置 389679 发现不同:  文件1: 157.029 文件2: 74.6717
在位置 389760 发现不同:  文件1: 2.72135 文件2: 10.9072
在位置 389761 发现不同:  文件1: 461.998 文件2: 465.59
在位置 389762 发现不同:  文件1: 61.9569 文件2: 21.7384
在位置 389763 发现不同:  文件1: 27.2846 文件2: 95.0845
在位置 389844 发现不同:  文件1: 5.8131 文件2: 10.9784
在位置 389845 发现不同:  文件1: 471.072 文件2: 465.439
在位置 389846 发现不同:  文件1: 157.129 文件2: 21.7312
在位置 389847 发现不同:  文件1: 180.414 文件2: 94.4958
在位置 389928 发现不同:  文件1: 18.4792 文件2: 19.7426
在位置 389929 发现不同:  文件1: 475.365 文件2: 465.63
在位置 389930 发现不同:  文件1: 19.2487 文件2: 39.4484
在位置 389931 发现不同:  文件1: 46.8479 文件2: 93.507
在位置 390012 发现不同:  文件1: 37.1105 文件2: 31.6148
在位置 390013 发现不同:  文件1: 472.081 文件2: 470.099
在位置 390014 发现不同:  文件1: 161.067 文件2: 61.3367
在位置 390015 发现不同:  文件1: 148.781 文件2: 69.8831
在位置 390096 发现不同:  文件1: 59.1404 文件2: 47.4343
在位置 390097 发现不同:  文件1: 477.773 文件2: 460.893
在位置 390098 发现不同:  文件1: 54.6367 文件2: 27.519
在位置 390099 发现不同:  文件1: 33.9665 文件2: 39.8515
在位置 390180 发现不同:  文件1: 47.6593 文件2: 44.6852
在位置 390181 发现不同:  文件1: 469.486 文件2: 462.291
在位置 390182 发现不同:  文件1: 172.047 文件2: 16.0249
在位置 390183 发现不同:  文件1: 167.409 文件2: 36.4816
在位置 390264 发现不同:  文件1: 53.839 文件2: 48.5425
在位置 390265 发现不同:  文件1: 462.533 文件2: 458.614
在位置 390266 发现不同:  文件1: 51.1617 文件2: 25.5856
在位置 390267 发现不同:  文件1: 62.6088 文件2: 49.1803
在位置 390348 发现不同:  文件1: 61.6929 文件2: 54.757
在位置 390349 发现不同:  文件1: 467.241 文件2: 462.113
在位置 390350 发现不同:  文件1: 167.793 文件2: 29.0913
在位置 390351 发现不同:  文件1: 175.796 文件2: 40.4633
在位置 390432 发现不同:  文件1: 63.8512 文件2: 69.7366
在位置 390433 发现不同:  文件1: 469.23 文件2: 462.893
在位置 390434 发现不同:  文件1: 82.0145 文件2: 58.8599
在位置 390435 发现不同:  文件1: 54.4652 文件2: 66.9457
在位置 390516 发现不同:  文件1: 78.7907 文件2: 73.1737
在位置 390517 发现不同:  文件1: 457.756 文件2: 456.605
在位置 390518 发现不同:  文件1: 175.433 文件2: 62.9949
在位置 390519 发现不同:  文件1: 162.671 文件2: 97.6022
在位置 390600 发现不同:  文件1: 88.6538 文件2: 81.6079
在位置 390601 发现不同:  文件1: 458.264 文件2: 454.886
在位置 390602 发现不同:  文件1: 42.0604 文件2: 83.0822
在位置 390603 发现不同:  文件1: 37.8459 文件2: 81.0361
在位置 390684 发现不同:  文件1: 89.3468 文件2: 93.8095
在位置 390685 发现不同:  文件1: 465.278 文件2: 452.419
在位置 390686 发现不同:  文件1: 167.267 文件2: 60.847
在位置 390687 发现不同:  文件1: 162.551 文件2: 75.5778
在位置 390768 发现不同:  文件1: 101.865 文件2: 108.753
在位置 390769 发现不同:  文件1: 463.748 文件2: 451.269
在位置 390770 发现不同:  文件1: 47.083 文件2: 27.5359
在位置 390771 发现不同:  文件1: 42.5676 文件2: 68.2178
在位置 390852 发现不同:  文件1: 102 文件2: 109.003
在位置 390853 发现不同:  文件1: 468.982 文件2: 452.564
在位置 390854 发现不同:  文件1: 165.37 文件2: 27.7172
在位置 390855 发现不同:  文件1: 172.437 文件2: 65.5321
在位置 390936 发现不同:  文件1: 110.482 文件2: 108.768
在位置 390937 发现不同:  文件1: 471.333 文件2: 454.536
在位置 390938 发现不同:  文件1: 38.1614 文件2: 27.3803
在位置 390939 发现不同:  文件1: 51.8739 文件2: 61.6869
在位置 391020 发现不同:  文件1: 122.986 文件2: 137.312
在位置 391021 发现不同:  文件1: 475.123 文件2: 456.546
在位置 391022 发现不同:  文件1: 172.33 文件2: 83.3794
在位置 391023 发现不同:  文件1: 165.139 文件2: 63.3633
在位置 391104 发现不同:  文件1: 130.878 文件2: 136.374
在位置 391105 发现不同:  文件1: 474.544 文件2: 467.417
在位置 391106 发现不同:  文件1: 31.3417 文件2: 81.9617
在位置 391107 发现不同:  文件1: 31.3665 文件2: 47.0446
在位置 391188 发现不同:  文件1: 146.832 文件2: 139.784
在位置 391189 发现不同:  文件1: 467.698 文件2: 469.157
在位置 391190 发现不同:  文件1: 163.416 文件2: 77.5734
在位置 391191 发现不同:  文件1: 158.502 文件2: 44.5182
在位置 391272 发现不同:  文件1: 155.254 文件2: 141.43
在位置 391274 发现不同:  文件1: 42.7993 文件2: 87.1845
在位置 391275 发现不同:  文件1: 35.3145 文件2: 52.2888
在位置 391356 发现不同:  文件1: 152.406 文件2: 142.693
在位置 391357 发现不同:  文件1: 461.125 文件2: 469.653
在位置 391358 发现不同:  文件1: 164.1 文件2: 94.1335
在位置 391359 发现不同:  文件1: 169.578 文件2: 62.9664
在位置 391440 发现不同:  文件1: 161.415 文件2: 145.225
在位置 391441 发现不同:  文件1: 459.396 文件2: 470.3
在位置 391442 发现不同:  文件1: 47.2564 文件2: 85.5274
在位置 391443 发现不同:  文件1: 48.3735 文件2: 60.867
在位置 391524 发现不同:  文件1: 164.098 文件2: 163.312
在位置 391525 发现不同:  文件1: 461.777 文件2: 470.388
在位置 391526 发现不同:  文件1: 170.685 文件2: 76.8089
在位置 391527 发现不同:  文件1: 162.928 文件2: 56.0233
在位置 391608 发现不同:  文件1: 172.805 文件2: 177.814
在位置 391609 发现不同:  文件1: 474.145 文件2: 469.05
在位置 391610 发现不同:  文件1: 39.259 文件2: 67.1122
在位置 391611 发现不同:  文件1: 41.2065 文件2: 51.6253
在位置 391692 发现不同:  文件1: 191.507 文件2: 196.738
在位置 391693 发现不同:  文件1: 469.524 文件2: 462.946
在位置 391694 发现不同:  文件1: 155.284 文件2: 71.3835
在位置 391695 发现不同:  文件1: 156.957 文件2: 48.0579
在位置 391776 发现不同:  文件1: 194.8 文件2: 215.695
在位置 391777 发现不同:  文件1: 470.021 文件2: 464.224
在位置 391778 发现不同:  文件1: 36.1728 文件2: 49.8835
在位置 391779 发现不同:  文件1: 35.8887 文件2: 37.1937
在位置 391860 发现不同:  文件1: 205.335 文件2: 214.831
在位置 391861 发现不同:  文件1: 462.968 文件2: 468.905
在位置 391862 发现不同:  文件1: 167.999 文件2: 44.53
在位置 391863 发现不同:  文件1: 163.258 文件2: 35.4188
在位置 391944 发现不同:  文件1: 214.988 文件2: 213.229
在位置 391945 发现不同:  文件1: 466.727 文件2: 472.711
在位置 391946 发现不同:  文件1: 48.5246 文件2: 45.9162
在位置 391947 发现不同:  文件1: 44.0117 文件2: 36.0298
在位置 392028 发现不同:  文件1: 224.419 文件2: 213.392
在位置 392029 发现不同:  文件1: 463.177 文件2: 472.353
在位置 392030 发现不同:  文件1: 162.019 文件2: 45.5542
在位置 392031 发现不同:  文件1: 168.823 文件2: 24.972
在位置 392112 发现不同:  文件1: 223.586 文件2: 226.297
在位置 392113 发现不同:  文件1: 464.451 文件2: 473.174
在位置 392114 发现不同:  文件1: 23.3009 文件2: 21.0555
在位置 392115 发现不同:  文件1: 40.0429 文件2: 24.0929
在位置 392196 发现不同:  文件1: 236.394 文件2: 229.346
在位置 392197 发现不同:  文件1: 470.026 文件2: 470.826
在位置 392198 发现不同:  文件1: 167.259 文件2: 19.145
在位置 392199 发现不同:  文件1: 161.741 文件2: 28.8441
在位置 392280 发现不同:  文件1: 243.125 文件2: 237.785
在位置 392281 发现不同:  文件1: 463.002 文件2: 463.542
在位置 392282 发现不同:  文件1: 46.804 文件2: 36.8312
在位置 392283 发现不同:  文件1: 37.995 文件2: 45.8188
在位置 392364 发现不同:  文件1: 249.49 文件2: 242.139
在位置 392365 发现不同:  文件1: 463.946 文件2: 462.948
在位置 392366 发现不同:  文件1: 165.028 文件2: 45.4437
在位置 392367 发现不同:  文件1: 164.722 文件2: 47.6317
在位置 392448 发现不同:  文件1: 257.597 文件2: 250.987
在位置 392449 发现不同:  文件1: 462.06 文件2: 464.566
在位置 392450 发现不同:  文件1: 36.6886 文件2: 57.1852
在位置 392451 发现不同:  文件1: 38.7789 文件2: 43.0144
在位置 392532 发现不同:  文件1: 262.621 文件2: 265.426
在位置 392534 发现不同:  文件1: 162.625 文件2: 58.3408
在位置 392535 发现不同:  文件1: 156.394 文件2: 27.4658
在位置 392616 发现不同:  文件1: 270.026 文件2: 276.364
在位置 392617 发现不同:  文件1: 471.301 文件2: 465.25
在位置 392618 发现不同:  文件1: 34.1483 文件2: 46.9828
在位置 392619 发现不同:  文件1: 33.6213 文件2: 25.6902
在位置 392700 发现不同:  文件1: 292.322 文件2: 284.875
在位置 392701 发现不同:  文件1: 473.101 文件2: 469.147
在位置 392702 发现不同:  文件1: 160.069 文件2: 56.1516
在位置 392703 发现不同:  文件1: 159.927 文件2: 37.7411
在位置 392784 发现不同:  文件1: 299.195 文件2: 295.255
在位置 392785 发现不同:  文件1: 474.28 文件2: 471.046
在位置 392786 发现不同:  文件1: 53.4879 文件2: 68.8807
在位置 392787 发现不同:  文件1: 40.1725 文件2: 49.2316
在位置 392868 发现不同:  文件1: 296.324 文件2: 300.719
在位置 392869 发现不同:  文件1: 466.856 文件2: 470.739
在位置 392870 发现不同:  文件1: 164.15 文件2: 78.491
在位置 392871 发现不同:  文件1: 161.967 文件2: 55.6694
在位置 392952 发现不同:  文件1: 302.575 文件2: 304.078
在位置 392953 发现不同:  文件1: 468.855 文件2: 470.27
在位置 392954 发现不同:  文件1: 39.0903 文件2: 80.1675
在位置 392955 发现不同:  文件1: 39.6897 文件2: 57.687
在位置 393037 发现不同:  文件1: 472.464 文件2: 470.851
在位置 393038 发现不同:  文件1: 160.125 文件2: 74.1281
在位置 393039 发现不同:  文件1: 159.668 文件2: 55.9048
在位置 393120 发现不同:  文件1: 333.713 文件2: 324.318
在位置 393121 发现不同:  文件1: 469.003 文件2: 471.584
在位置 393122 发现不同:  文件1: 76.233 文件2: 65.5341
在位置 393123 发现不同:  文件1: 46.5926 文件2: 54.7036
在位置 393204 发现不同:  文件1: 328.135 文件2: 334.156
在位置 393205 发现不同:  文件1: 464.317 文件2: 471.047
在位置 393206 发现不同:  文件1: 177.358 文件2: 60.3629
在位置 393207 发现不同:  文件1: 166.495 文件2: 57.2182
在位置 393288 发现不同:  文件1: 333.676 文件2: 340.734
在位置 393289 发现不同:  文件1: 459.178 文件2: 470.28
在位置 393290 发现不同:  文件1: 59.6213 文件2: 52.859
在位置 393291 发现不同:  文件1: 61.1631 文件2: 59.6579
在位置 393372 发现不同:  文件1: 343.094 文件2: 347.378
在位置 393373 发现不同:  文件1: 474.83 文件2: 470.047
在位置 393374 发现不同:  文件1: 174.697 文件2: 42.8009
在位置 393375 发现不同:  文件1: 159.466 文件2: 58.3131
在位置 393456 发现不同:  文件1: 347.507 文件2: 353.293
在位置 393457 发现不同:  文件1: 471.289 文件2: 469.54
在位置 393458 发现不同:  文件1: 44.0874 文件2: 41.1532
在位置 393459 发现不同:  文件1: 18.2122 文件2: 53.9611
在位置 393540 发现不同:  文件1: 365.839 文件2: 364.105
在位置 393541 发现不同:  文件1: 467.76 文件2: 468.41
在位置 393542 发现不同:  文件1: 144.028 文件2: 51.2419
在位置 393543 发现不同:  文件1: 150.527 文件2: 60.2113
在位置 393624 发现不同:  文件1: 377.602 文件2: 371.67
在位置 393625 发现不同:  文件1: 476.566 文件2: 467.987
在位置 393626 发现不同:  文件1: 17.3759 文件2: 54.7305
在位置 393627 发现不同:  文件1: 77.924 文件2: 63.8304
在位置 393708 发现不同:  文件1: 389.254 文件2: 380.54
在位置 393709 发现不同:  文件1: 461.238 文件2: 468.277
在位置 393710 发现不同:  文件1: 154.079 文件2: 53.9579
在位置 393711 发现不同:  文件1: 157.111 文件2: 63.6767
在位置 393792 发现不同:  文件1: 377.281 文件2: 389.92
在位置 393793 发现不同:  文件1: 459.966 文件2: 468.12
在位置 393794 发现不同:  文件1: 109.249 文件2: 55.576
在位置 393795 发现不同:  文件1: 32.6543 文件2: 63.7784
在位置 393876 发现不同:  文件1: 381.247 文件2: 398.081
在位置 393877 发现不同:  文件1: 431.573 文件2: 467.878
在位置 393878 发现不同:  文件1: 173.251 文件2: 59.3293
在位置 393879 发现不同:  文件1: 123.27 文件2: 65.6944
在位置 393960 发现不同:  文件1: 394.754 文件2: 405.18
在位置 393961 发现不同:  文件1: 479.29 文件2: 468.141
在位置 393962 发现不同:  文件1: 37.2625 文件2: 58.0046
在位置 393963 发现不同:  文件1: 77.9265 文件2: 67.5713
在位置 394044 发现不同:  文件1: 408.493 文件2: 412.68
在位置 394045 发现不同:  文件1: 476.677 文件2: 468.535
在位置 394046 发现不同:  文件1: 160.037 文件2: 54.6442
在位置 394047 发现不同:  文件1: 160.414 文件2: 68.6554
在位置 394128 发现不同:  文件1: 416.047 文件2: 420.57
在位置 394129 发现不同:  文件1: 475.078 文件2: 468.965
在位置 394130 发现不同:  文件1: 15.72 文件2: 56.463
在位置 394131 发现不同:  文件1: 49.0267 文件2: 70.0538
在位置 394212 发现不同:  文件1: 425.679 文件2: 429.047
在位置 394213 发现不同:  文件1: 468.493 文件2: 469.029
在位置 394214 发现不同:  文件1: 152.52 文件2: 58.3632
在位置 394215 发现不同:  文件1: 143.883 文件2: 71.811
在位置 394296 发现不同:  文件1: 421.758 文件2: 436.238
在位置 394297 发现不同:  文件1: 493.254 文件2: 469.01
在位置 394298 发现不同:  文件1: 76.8416 文件2: 55.7873
在位置 394299 发现不同:  文件1: 74.772 文件2: 72.521
在位置 394380 发现不同:  文件1: 433.417 文件2: 443.249
在位置 394381 发现不同:  文件1: 468.75 文件2: 469.39
在位置 394382 发现不同:  文件1: 144.317 文件2: 54.1023
在位置 394383 发现不同:  文件1: 165.165 文件2: 72.8791
在位置 394464 发现不同:  文件1: 464.827 文件2: 451.219
在位置 394465 发现不同:  文件1: 468.092 文件2: 469.649
在位置 394466 发现不同:  文件1: 82.0788 文件2: 50.7382
在位置 394467 发现不同:  文件1: 32.2444 文件2: 72.7484
在位置 394548 发现不同:  文件1: 460.794 文件2: 461.447
在位置 394550 发现不同:  文件1: 159.769 文件2: 41.7709
在位置 394551 发现不同:  文件1: 156.558 文件2: 70.3617
在位置 394632 发现不同:  文件1: 464.626 文件2: 467.428
在位置 394633 发现不同:  文件1: 450.998 文件2: 468.742
在位置 394634 发现不同:  文件1: 22.5108 文件2: 40.0161
在位置 394635 发现不同:  文件1: 55.1726 文件2: 72.088
在位置 394716 发现不同:  文件1: 469.297 文件2: 471.554
在位置 394717 发现不同:  文件1: 472.532 文件2: 468.97
在位置 394718 发现不同:  文件1: 169.958 文件2: 44.0887
在位置 394719 发现不同:  文件1: 147.519 文件2: 74.1612
在位置 394801 发现不同:  文件1: 474.442 文件2: 469.818
在位置 394802 发现不同:  文件1: 50.6299 文件2: 57.7003
在位置 394803 发现不同:  文件1: 21.7271 文件2: 77.4709
在位置 394884 发现不同:  文件1: 495.966 文件2: 491.406
在位置 394885 发现不同:  文件1: 461.53 文件2: 471.787
在位置 394886 发现不同:  文件1: 142.765 文件2: 52.8183
在位置 394887 发现不同:  文件1: 157.989 文件2: 76.9462
在位置 394968 发现不同:  文件1: 503.653 文件2: 497.192
在位置 394969 发现不同:  文件1: 459.001 文件2: 476.35
在位置 394970 发现不同:  文件1: 12.4928 文件2: 36.9986
在位置 394971 发现不同:  文件1: 21.3612 文件2: 62.1607
在位置 395052 发现不同:  文件1: 486.495 文件2: 508.039
在位置 395053 发现不同:  文件1: 469.812 文件2: 475.219
在位置 395054 发现不同:  文件1: 75.425 文件2: 45.024
在位置 395055 发现不同:  文件1: 177.813 文件2: 61.9253
在位置 395136 发现不同:  文件1: 523.723 文件2: 515.878
在位置 395137 发现不同:  文件1: 463.232 文件2: 470.779
在位置 395138 发现不同:  文件1: 150.59 文件2: 53.5213
在位置 395139 发现不同:  文件1: 24.6562 文件2: 60.6541
在位置 395221 发现不同:  文件1: 486.231 文件2: 469.144
在位置 395222 发现不同:  文件1: 176.435 文件2: 51.7891
在位置 395223 发现不同:  文件1: 51.4861 文件2: 55.0289
在位置 395304 发现不同:  文件1: 530.617 文件2: 538.102
在位置 395306 发现不同:  文件1: 22.3327 文件2: 53.3232
在位置 395307 发现不同:  文件1: 142.242 文件2: 69.4209
在位置 395388 发现不同:  文件1: 519.864 文件2: 551.459
在位置 395389 发现不同:  文件1: 475.049 文件2: 470.609
在位置 395390 发现不同:  文件1: 72.5976 文件2: 53.5515
在位置 395391 发现不同:  文件1: 167.911 文件2: 65.1287
在位置 395473 发现不同:  文件1: 466.052 文件2: 476.546
在位置 395474 发现不同:  文件1: 131.851 文件2: 68.4235
在位置 395475 发现不同:  文件1: 18.907 文件2: 51.5495
在位置 395557 发现不同:  文件1: 510.284 文件2: 477.97
在位置 395558 发现不同:  文件1: 157.496 文件2: 54.3707
在位置 395559 发现不同:  文件1: 108.984 文件2: 50.9398
在位置 395640 发现不同:  文件1: 561.61 文件2: 565.892
在位置 395641 发现不同:  文件1: 441.236 文件2: 473.456
在位置 395642 发现不同:  文件1: 15.9649 文件2: 56.366
在位置 395643 发现不同:  文件1: 104.45 文件2: 59.9337
在位置 395724 发现不同:  文件1: 569.33 文件2: 577.656
在位置 395725 发现不同:  文件1: 469.05 文件2: 469.629
在位置 395726 发现不同:  文件1: 166.51 文件2: 36.0945
在位置 395727 发现不同:  文件1: 142.819 文件2: 72.9851
在位置 395808 发现不同:  文件1: 570.563 文件2: 584.232
在位置 395809 发现不同:  文件1: 471.015 文件2: 472.019
在位置 395810 发现不同:  文件1: 37.4216 文件2: 38.219
在位置 395811 发现不同:  文件1: 10.6297 文件2: 54.7722
在位置 395892 发现不同:  文件1: 586.382 文件2: 577.352
在位置 395894 发现不同:  文件1: 141.37 文件2: 83.2764
在位置 395895 发现不同:  文件1: 170.126 文件2: 59.3095
在位置 395976 发现不同:  文件1: 593.431 文件2: 579.818
在位置 395977 发现不同:  文件1: 491.258 文件2: 471.439
在位置 395978 发现不同:  文件1: 16.5165 文件2: 89.7465
在位置 395979 发现不同:  文件1: 62.6314 文件2: 58.7285
在位置 396060 发现不同:  文件1: 601.87 文件2: 594.156
在位置 396061 发现不同:  文件1: 473.62 文件2: 466.958
在位置 396062 发现不同:  文件1: 153.399 文件2: 63.8546
在位置 396063 发现不同:  文件1: 165.409 文件2: 55.2211
在位置 396144 发现不同:  文件1: 611.935 文件2: 605.826
在位置 396145 发现不同:  文件1: 467.731 文件2: 465.684
在位置 396146 发现不同:  文件1: 70.1226 文件2: 54.8631
在位置 396147 发现不同:  文件1: 41.0255 文件2: 57.2861
在位置 396228 发现不同:  文件1: 616.111 文件2: 615.442
在位置 396229 发现不同:  文件1: 468.219 文件2: 458.9
在位置 396230 发现不同:  文件1: 157.91 文件2: 49.4216
在位置 396231 发现不同:  文件1: 166.286 文件2: 71.9852
在位置 396312 发现不同:  文件1: 620.823 文件2: 624.372
在位置 396313 发现不同:  文件1: 463.111 文件2: 456.585
在位置 396314 发现不同:  文件1: 33.8256 文件2: 31.0214
在位置 396315 发现不同:  文件1: 40.1321 文件2: 82.8677
在位置 396397 发现不同:  文件1: 470.742 文件2: 455.907
在位置 396398 发现不同:  文件1: 176.199 文件2: 6.97565
在位置 396399 发现不同:  文件1: 166.743 文件2: 90.6317
在位置 396480 发现不同:  文件1: 10.605 文件2: 11.9893
在位置 396481 发现不同:  文件1: 476.536 文件2: 470.959
在位置 396482 发现不同:  文件1: 53.7693 文件2: 23.8884
在位置 396483 发现不同:  文件1: 48.5658 文件2: 89.8881
在位置 396564 发现不同:  文件1: 12.8716 文件2: 12.4553
在位置 396565 发现不同:  文件1: 466.917 文件2: 472.011
在位置 396566 发现不同:  文件1: 170.274 文件2: 24.7794
在位置 396567 发现不同:  文件1: 164.37 文件2: 87.3259
在位置 396648 发现不同:  文件1: 17.7703 文件2: 14.6993
在位置 396649 发现不同:  文件1: 473.6 文件2: 472.206
在位置 396650 发现不同:  文件1: 40.0928 文件2: 29.3553
在位置 396651 发现不同:  文件1: 41.2786 文件2: 81.9041
在位置 396732 发现不同:  文件1: 31.3042 文件2: 31.0394
在位置 396733 发现不同:  文件1: 478.549 文件2: 471.673
在位置 396734 发现不同:  文件1: 166.633 文件2: 56.8054
在位置 396735 发现不同:  文件1: 165.452 文件2: 65.6021
在位置 396816 发现不同:  文件1: 29.8652 文件2: 39.3261
在位置 396817 发现不同:  文件1: 475.152 文件2: 466.027
在位置 396818 发现不同:  文件1: 40.3333 文件2: 48.3365
在位置 396819 发现不同:  文件1: 34.1312 文件2: 44.7867
在位置 396900 发现不同:  文件1: 44.8108 文件2: 48.5257
在位置 396901 发现不同:  文件1: 479.842 文件2: 470.974
在位置 396902 发现不同:  文件1: 158.536 文件2: 21.3901
在位置 396903 发现不同:  文件1: 169.389 文件2: 22.4045
在位置 396984 发现不同:  文件1: 53.5407 文件2: 50.6364
在位置 396985 发现不同:  文件1: 476.389 文件2: 471.649
在位置 396986 发现不同:  文件1: 36.1904 文件2: 21.0626
在位置 396987 发现不同:  文件1: 52.1662 文件2: 22.7617
在位置 397068 发现不同:  文件1: 58.4645 文件2: 56.7879
在位置 397069 发现不同:  文件1: 475.379 文件2: 473.679
在位置 397070 发现不同:  文件1: 161.37 文件2: 20.0003
在位置 397071 发现不同:  文件1: 158.154 文件2: 19.2885
在位置 397152 发现不同:  文件1: 65.4003 文件2: 70.5287
在位置 397153 发现不同:  文件1: 475.614 文件2: 478.125
在位置 397154 发现不同:  文件1: 43.4702 文件2: 54.3775
在位置 397155 发现不同:  文件1: 35.8222 文件2: 50.0448
在位置 397236 发现不同:  文件1: 75.4124 文件2: 74.7189
在位置 397237 发现不同:  文件1: 477.242 文件2: 472.451
在位置 397238 发现不同:  文件1: 158.409 文件2: 62.1209
在位置 397239 发现不同:  文件1: 153.926 文件2: 66.6532
在位置 397320 发现不同:  文件1: 89.3335 文件2: 81.9264
在位置 397321 发现不同:  文件1: 470.116 文件2: 469.181
在位置 397322 发现不同:  文件1: 53.3191 文件2: 83.8472
在位置 397323 发现不同:  文件1: 37.6511 文件2: 50.3555
在位置 397404 发现不同:  文件1: 90.3861 文件2: 94.8351
在位置 397405 发现不同:  文件1: 472.412 文件2: 459.539
在位置 397406 发现不同:  文件1: 170.713 文件2: 62.0294
在位置 397407 发现不同:  文件1: 180.667 文件2: 65.869
在位置 397488 发现不同:  文件1: 102.177 文件2: 108.927
在位置 397489 发现不同:  文件1: 469.392 文件2: 457.106
在位置 397490 发现不同:  文件1: 48.6925 文件2: 28.1957
在位置 397491 发现不同:  文件1: 64.0428 文件2: 57.786
在位置 397572 发现不同:  文件1: 103.483 文件2: 109.214
在位置 397573 发现不同:  文件1: 480.214 文件2: 459.24
在位置 397574 发现不同:  文件1: 177.911 文件2: 28.1501
在位置 397575 发现不同:  文件1: 161.947 文件2: 52.4348
在位置 397656 发现不同:  文件1: 113.398 文件2: 109.041
在位置 397657 发现不同:  文件1: 480.174 文件2: 464.003
在位置 397658 发现不同:  文件1: 57.2959 文件2: 27.2983
在位置 397659 发现不同:  文件1: 34.4601 文件2: 42.4677
在位置 397740 发现不同:  文件1: 122.24 文件2: 136.677
在位置 397741 发现不同:  文件1: 477.121 文件2: 465.014
在位置 397742 发现不同:  文件1: 160.119 文件2: 81.2245
在位置 397743 发现不同:  文件1: 175.793 文件2: 50.5262
在位置 397824 发现不同:  文件1: 136.473 文件2: 137.947
在位置 397825 发现不同:  文件1: 475.701 文件2: 473.266
在位置 397826 发现不同:  文件1: 46.243 文件2: 75.9406
在位置 397827 发现不同:  文件1: 56.3997 文件2: 45.4199
在位置 397908 发现不同:  文件1: 140.537 文件2: 143.556
在位置 397909 发现不同:  文件1: 474.233 文件2: 474.999
在位置 397910 发现不同:  文件1: 180.679 文件2: 73.065
在位置 397911 发现不同:  文件1: 170.61 文件2: 35.3354
